data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
4808901,404,KEN5110,5110,24-Jun-16,2016,1,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,2,,,0,20,Eastern Africa,Kenya,Mandera,Lafey,Lafey,Damasa,3.1597,41.3256,1,Daily Nation (Kenya),National,Al Shabaab are reported to have struck Damasa border town and destroyed a Safaricom communication mast and a water pump using explosives. No reported human causality or violence.,0,1552577198,KEN
5919302,404,KEN5102,5102,20-Jun-16,2016,1,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,2,Civilians (Kenya),Health Workers (Kenya),7,27,Eastern Africa,Kenya,Garissa,Hulugho,Hulugho,Hulugho,-1.15,41.0667,1,Daily Nation (Kenya),National,One dead and three injured when an ambulance hit a suspected al-Shabaab planted land mine in Hulugho.,1,1618560884,KEN
6315051,404,KEN5091,5091,11-Jun-16,2016,1,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Mandera,Mandera East,Township,Mandera,3.9357,41.8542,1,Xinhua,International,"An IED detonated at Mandera, near the Somali border on 11/06. No causalities reported. The Mandera County Commissioner said the incident, which took place at Border Point Three area near custom offices, had targeted security officers manning the border area and was likely caused by al Shabaab.",0,1572403786,KEN
6308032,404,KEN5082,5082,3-Jun-16,2016,1,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Garissa,Dadaab,Liboi,Liboi,0.3534,40.8723,1,Shabelle Media Network,Regional,"A convoy transporting Kenyan defence forces (KDF) was targeted in a roadside bomb explosion outside Liboi town near Somali border by suspected al Shabaab. The bomb blast has destroyed one of vehicles in the convoy, causing unidentified casualties as Kenyan military did not comment on the IED attack.",10,1572403777,KEN
6319595,404,KEN5014,5014,26-Jan-16,2016,1,Explosions/Remote violence,Remote explosive/landmine/IED,Police Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Lamu,Lamu West,Mkomami,Lamu,-2.2717,40.902,1,Xinhua,International,"Six police (or seven - Shabelle Media Network) officers are killed when their vehicle struck an IED in Lamu, suspected al Shabaab responsible.",6,1618560877,KEN
6256627,404,KEN5003,5003,28-Dec-15,2015,1,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,2,Civilians (Kenya),,7,27,Eastern Africa,Kenya,Mandera,Mandera East,Township,Mandera,3.9357,41.8542,1,Capital FM,National,"Three people were killed and two others injured after an explosion went off in a vehicle within Mandera town on 28/12. Al Shabaab suspected. The explosion caused a group of locals to hold a demonstration against military forces, mistakenly believing members of the military had been responsible for the deaths of the civilians.",3,1572403705,KEN
5273112,404,KEN4998,4998,26-Dec-15,2015,1,Explosions/Remote violence,Remote explosive/landmine/IED,Police Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Mandera,Mandera East,Township,Mandera,3.9357,41.8542,1,AP,International,"A member of al Shabaab, attempting to plant a roadside bomb, dies when the device exploded prematurely. The perpetrator was believed to be hurried when he saw that the police had noticed his activities and attempted top stop him. A matter of dispute, the Daily Nation reported police had killed the perpetrator, followed by the explosion.",1,1561469149,KEN
5273105,404,KEN4987,4987,14-Dec-15,2015,1,Explosions/Remote violence,Remote explosive/landmine/IED,Police Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Mandera,Mandera East,Township,Mandera,3.9357,41.8542,1,AP,International,"A roadside bomb or landmine, suspected to have origin with al Shabaab, detonates in Mandara, targeting and killing a group of five (later determined to be seven) police officers. The landmine was planted inside the customs and border compound. The attack come a day after an ambush on a group of soldiers in the town.",7,1561469148,KEN
5273092,404,KEN4972,4972,23-Nov-15,2015,1,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Garissa,Hulugho,Hulugho,Hulugho,-1.15,41.0667,1,Star (Kenya),National,"A soldier was killed and six others injured in the border town of Hulugho after an Al Shabaab IED detonated. Al Shabaab, in taking credit, claims eight dead.",1,1618560873,KEN
9500536,404,KEN4908,4908,12-Aug-15,2015,1,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Lamu,Lamu West,Mkomami,Lamu,-2.2717,40.902,1,Calamada,Regional,An al Shabaab-planted explosive attached to a military vehicle causes seven soldier deaths.,7,1664234559,KEN
5273032,404,KEN4892,4892,11-Jul-15,2015,1,Explosions/Remote violence,Remote explosive/landmine/IED,Police Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Lamu,Lamu West,Mkomami,Lamu,-2.2717,40.902,1,AFP,International,Al Shabaab targets police with an IED in Lamu on 13/07. Three deaths reported.,3,1618560867,KEN
5273028,404,KEN4888,4888,7-Jul-15,2015,1,Explosions/Remote violence,Grenade,Al Shabaab,,2,Civilians (Kenya),Christian Group (Kenya),7,27,Eastern Africa,Kenya,Mandera,Mandera East,Township,Mandera,3.9357,41.8542,1,AFP,International,"Al Shabaab attacks Mandera town, throwing grenades into homes while people slept on 07/07. 14 dead. Al Shabaab later officially claimed responsibility, declaring they were specifically targeting Christians.",14,1561469148,KEN
4851910,404,KEN4875,4875,21-Jun-15,2015,1,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Lamu,Lamu East,Basuba,Milimani,-1.7758,40.8375,1,Kenya Standard,National,Three KDF members are injured in an al Shabaab IED attack Milimani on 21/06.,0,1552577379,KEN
5272954,404,KEN4776,4776,17-Mar-15,2015,1,Explosions/Remote violence,Grenade,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),Government of Kenya (2013-),7,37,Eastern Africa,Kenya,Wajir,Wajir East,Township,Wajir,1.75,40.06,1,Star (Kenya),National,Four are killed and their bodies burnt in a grenade attack on a Wajir shop. Perpetrators not known.,4,1561469148,KEN
6350682,404,KEN4777,4777,17-Mar-15,2015,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Mandera,Mandera East,Township,Mandera,3.9357,41.8542,1,Local Source,Subnational,An IED explodes in Mandera following a similar attack across the Somali border in Beled Hawo. No reported causalities.,0,1574110449,KEN
6319267,404,KEN4735,4735,13-Feb-15,2015,1,Explosions/Remote violence,Grenade,Police Forces of Kenya (2013-),,1,Unidentified Armed Group (Kenya),,3,13,Eastern Africa,Kenya,Wajir,Wajir East,Township,Wajir,1.75,40.06,1,Xinhua,International,Unknown assailants on the evening of 13/02 hurled two hand grenades at police officers on patrol in Wajir town. No reported injuries.,0,1572403791,KEN
5272912,404,KEN4729,4729,5-Feb-15,2015,1,Explosions/Remote violence,Grenade,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),Al Shabaab,7,37,Eastern Africa,Kenya,Mandera,Mandera East,Township,Mandera,3.9357,41.8542,1,Star (Kenya),National,Three people were critically injured after a hand grenade was hurled at a food kiosk in Mandera town. The reason for the attack is not known. The perpetrators escaped. Authorities suspect one of the victims may have been linked to al Shabaab.,0,1561469148,KEN
4865942,404,KEN4675,4675,21-Dec-14,2014,1,Explosions/Remote violence,Grenade,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Mandera,Mandera East,Township,Mandera,3.9357,41.8542,1,Daily Nation (Kenya),National,Unknown people hurled a grenade on the evening of 21/12 at a residential area in Mandera. The explosive was targeted at a group of people who were chewing miraa at Green View near the National Cereals and Produce Board depot around 7pm. No one was injured.,0,1552577395,KEN
7691306,404,KEN4652,4652,3-Dec-14,2014,1,Explosions/Remote violence,Grenade,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Garissa,Garissa,Waberi,Garissa,-0.4536,39.6461,1,Star (Kenya),National,"An unknown assailant threw two grenades into a cafe in Garissa on Wednesday night, wounding two people. The source references several attacks from al Shabaab in the area, but does not speculate as to who is responsible for the Wednesday blast.",0,1618560849,KEN
5272849,404,KEN4650,4650,1-Dec-14,2014,1,Explosions/Remote violence,Shelling/artillery/missile attack,Al Shabaab,,2,Civilians (Kenya),,7,27,Eastern Africa,Kenya,Wajir,Wajir East,Township,Wajir,1.75,40.06,1,AFP,International,At least one patron is killed when suspected al Shabaab attack a country club bar in Wajir. Witnesses claim two blasts followed by gunfire.,1,1561469148,KEN
6310062,404,KEN4651,4651,1-Dec-14,2014,1,Explosions/Remote violence,Shelling/artillery/missile attack,Al Shabaab,,2,Civilians (Kenya),,7,27,Eastern Africa,Kenya,Mandera,Mandera East,Bulla Mpya,Koromi,3.9199,41.8443,1,Somali Memo,Regional,"A pro-al Shabaab website published a report that al Shabaab has claimed the responsibility of the killing of 36-non local Kenyans at a quarry in Koromei area near Mandera in the night of 01/12. The statement claimed that the attack on Koromei was part of series of attacks executed by the Mujahidin to serve as a response to Kenyas occupation of Somalia, the airstrikes by Kenyan warplanes and the killing of innocent Somalis.",36,1572403780,KEN
7692571,404,KEN4648,4648,30-Nov-14,2014,1,Explosions/Remote violence,Grenade,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Garissa,Garissa,Waberi,Garissa,-0.4536,39.6461,1,Xinhua,International,"At least five people were wounded on Sunday evening after unknown men hurled a hand grenade at pedestrians in Garissa town, northern Kenya.",0,1618560849,KEN
7691262,404,KEN4598,4598,22-Oct-14,2014,1,Explosions/Remote violence,Grenade,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Garissa,Garissa,Waberi,Garissa,-0.4536,39.6461,1,Star (Kenya),National,"Twelve people were injured, four of them critically at Bula Sheikh in Garissa town when unknown assailants hurled a grenade at a shop.",0,1618560844,KEN
6315794,404,KEN4586,4586,15-Oct-14,2014,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),Government of Kenya (2013-),7,37,Eastern Africa,Kenya,Mandera,Mandera North,Rhamu,Rhamu,3.9208,41.2192,1,Xinhua,International,"A senior Kenyan county official escaped death narrowly after an Improvised Explosive Device (IED) exploded as he was being driven to his office in the border town of Rhamu, Mandera. Perpetrators not known. Two injuries reported.",0,1572403787,KEN
7689441,404,KEN4561,4561,26-Sep-14,2014,1,Explosions/Remote violence,Grenade,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Garissa,Garissa,Waberi,Garissa,-0.4536,39.6461,1,NTV (Kenya),New media,"Six people have been injured in a grenade attack in Kenyas north-eastern district of Garissa. The report said a grenade was thrown by unnamed attackers on Ngamia Road near the district hospital. Though the attackers have not been identified, the source references a history of al Shabaab attacks in the area.",0,1618560837,KEN
6317923,404,KEN4553,4553,18-Sep-14,2014,1,Explosions/Remote violence,Grenade,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Wajir,Wajir East,Township,Wajir,1.75,40.06,1,Xinhua,International,At least eight are killed in twin grenade attacks in Wajir. Assailants not known.,8,1572403789,KEN
5272740,404,KEN4523,4523,31-Aug-14,2014,1,Explosions/Remote violence,Grenade,Police Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Mandera,Mandera East,Township,Mandera,3.9357,41.8542,1,Daily Nation (Kenya),National,"Suspected al Shabaab attack a police post with grenades, but did not cause bodily harm or property damage.",0,1561469148,KEN
4873064,404,KEN4517,4517,25-Aug-14,2014,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Mandera,Mandera East,Township,Mandera,3.9357,41.8542,1,Daily Nation (Kenya),National,"Six are reported injured following a explosion near a hospital in Mandera. Perpatrators unknown, though the attack may be related to a nearby ethnic clash between Garre and Degodia clans.",0,1552577409,KEN
4874376,404,KEN4489,4489,4-Aug-14,2014,1,Explosions/Remote violence,Grenade,Al Shabaab,,2,Civilians (Kenya),Government of Kenya (2013-),7,27,Eastern Africa,Kenya,Mandera,Mandera East,Township,Mandera,3.9357,41.8542,1,Kenya Standard,National,Gunmen hurled explosives at the Mandera county government headquarters causing damages. The buildings wing that houses finance and other executive offices was destroyed in the attack. Perpetrators believed to be al Shabaab. No injuries reported.,0,1552577411,KEN
4875818,404,KEN4459,4459,14-Jul-14,2014,1,Explosions/Remote violence,Air/drone strike,Military Forces of Kenya (2013-),,1,Unidentified Armed Group (Kenya),,3,13,Eastern Africa,Kenya,Lamu,Lamu West,Mkomami,Lamu,-2.2717,40.902,1,Daily Nation (Kenya),National,"In response to recent attacks in the Lamu area, Kenya air forces launch attacks on Lamu Forest, believed to be where the suspected assailants are hiding. Causalities not known.",0,1618560827,KEN
5272681,404,KEN4448,4448,7-Jul-14,2014,1,Explosions/Remote violence,Grenade,Unidentified Armed Group (Kenya),,3,Civilians (Somalia),,7,37,Eastern Africa,Kenya,Wajir,Wajir East,Township,Wajir,1.75,40.06,1,AFP,International,"At least one person was killed and several injured late in the day in the grenade blast in a restaurant in Kenyas north-eastern town of Wajir, before spraying the building with bullets and escaping. No one claimed immediate responsibility for the killing.",1,1561469148,KEN
7692572,404,KEN4402,4402,11-Jun-14,2014,1,Explosions/Remote violence,Grenade,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Garissa,Garissa,Waberi,Garissa,-0.4536,39.6461,1,Xinhua,International,An unidentified attacker hurled a hand grenade along Ngamia Road area in Garissa injuring seven civilians.,0,1618560817,KEN
8672049,404,KEN4399,4399,9-Jun-14,2014,1,Explosions/Remote violence,Grenade,Police Forces of Ethiopia (1991-2018) Liyu Police,,8,Civilians (Kenya),ONLA: Ogaden National Liberation Army,7,78,Eastern Africa,Kenya,Garissa,Garissa,Waberi,Garissa,-0.4536,39.6461,1,Kenya Standard,National,"A suspected member of the Liyu Police shoots and kills a ONLF sympathising shopkeeper, throws a dud grenade into a crowd, flees, is tackled by a group of villagers and is arrested by police.",1,1638820343,KEN
7686293,404,KEN4387,4387,31-May-14,2014,1,Explosions/Remote violence,Grenade,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Garissa,Garissa,Waberi,Garissa,-0.4536,39.6461,1,AFP,International,"A grenade attack at a garage in the eastern Kenyan town of Garissa left one killed and three people wounded. The motive for the attack, which took place close to the Somali border, was not immediately clear.",1,1618560813,KEN
5272624,404,KEN4386,4386,28-May-14,2014,1,Explosions/Remote violence,Shelling/artillery/missile attack,Garre Ethnic Militia (Kenya),,4,Civilians (Kenya),Degodia Ethnic Group (Kenya),7,47,Eastern Africa,Kenya,Wajir,Tarbaj,Tarbaj,Tarbaj,2.216,40.12,1,Star (Kenya),National,Twelve people from the Degodia clan were during the nighttime hours killed when militia from the Garre clan raided Gunane village in Tarbaj constituency. Seven others are admitted to the Wajir District Hospital with serious injuries. Wajir county commissioner Naftali Mungathia said the militia stormed the village at around 11pm and hurled a rocket propelled grenade at the villagers who were asleep. Conflicting reports hold 18 deaths.,12,1561469148,KEN
7580247,404,KEN4383,4383,22-May-14,2014,1,Explosions/Remote violence,Grenade,Police Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Mombasa,Mvita,Majengo,Mombasa,-4.0547,39.6636,1,Xinhua,International,"A policeman and a civilian were injured in the coastal city of Mombasa, Kenya in a grenade attack during the evening hours. Regional police commander said the incident took place after the police had arrested a [al Shabaab] suspect before he was rescued by his two accomplices who hurled a grenade at the officers.",0,1618560812,KEN
7691132,404,KEN4382,4382,20-May-14,2014,1,Explosions/Remote violence,Grenade,Al Shabaab,,2,Civilians (Kenya),,7,27,Eastern Africa,Kenya,Garissa,Garissa,Waberi,Garissa,-0.4536,39.6461,1,Sabahi,Regional,"Suspected al-Shabaab militants hurled grenades in co-ordinated attacks against civilians in Garissa town Tuesday evening (May 20th), injuring ten people.",0,1618560812,KEN
5272620,404,KEN4378,4378,16-May-14,2014,1,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,2,Civilians (Kenya),,7,27,Eastern Africa,Kenya,Nairobi,Kamukunji,Pumwani,Gikomba,-1.2853,36.8409,1,AFP,International,"Nairobi: Ten people were killed and over 70 wounded in two bomb attacks at a busy market in Nairobi. According to authorities, first blast in the capital occurred next to a 14-seater matatu, or public minibus, and the second was inside a shop in Gikomba Market close to Nairobis central business district. Al Shabaab are suspected as perpetrators. Preceding the attack the British government had issued a travel advisory due to threats. Police forces launch a manhunt operation for the perpetrators the following day.",5,1561469148,KEN
5272621,404,KEN4379,4379,16-May-14,2014,1,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,2,Civilians (Kenya),,7,27,Eastern Africa,Kenya,Nairobi,Starehe,Nairobi Central,Nairobi,-1.283,36.817,1,AFP,International,"Nairobi: Ten people were killed and over 70 wounded in two bomb attacks at a busy market in Nairobi. According to authorities, first blast in the capital occurred next to a 14-seater matatu, or public minibus, and the second was inside a shop in Gikomba Market close to Nairobis central business district. Al Shabaab are suspected as perpetrators. Preceding the attack the British government had issued a travel advisory due to threats. Police forces launch a manhunt operation for the perpetrators the following day.",5,1561469148,KEN
5272614,404,KEN4371,4371,4-May-14,2014,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Nairobi,Starehe,Nairobi Central,Nairobi,-1.283,36.817,1,AP,International,At least three people were killed and 60 wounded when bombs exploded in two buses on a busy highway in the Kenyan capital Nairobi. Both explosions took place around 5.45pm. There was no immediate claim of responsibility for the attacks -- although Kenyan authorities are currently engaged in a major security crackdown on suspected supporters of neighbouring Somalias Al-Qaeda-linked Shebab rebels. This comes a day after a similar attack in Mombasa. Several suspected were arrested in connection with the blasts within the week.,3,1561469148,KEN
7576762,404,KEN4370,4370,3-May-14,2014,1,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,2,Civilians (Kenya),,7,27,Eastern Africa,Kenya,Mombasa,Mvita,Majengo,Mombasa,-4.0547,39.6636,1,AFP,International,"Four people were killed and several others injured in twin attacks in Mombasa. One blast occurred at a well-known beach hotel, the Reef Hotel, in the Nyari area of the city, and the other in the Mwembe Tayari area, near the city centre. Al Shabaab is suspected.",4,1618560811,KEN
5272596,404,KEN4352,4352,23-Apr-14,2014,1,Explosions/Remote violence,Suicide bomb,Police Forces of Kenya (2013-),,1,Unidentified Armed Group (Kenya),,3,13,Eastern Africa,Kenya,Nairobi,Starehe,Pangani,Pangani,-1.2716,36.8402,1,Star (Kenya),National,"At least 4 people were last night killed in a car explosion outside Pangani police station. Police say the blast killed 2 officers and 2 suspects they had arrested earlier. The motive for the blast is not known, though the incident came in the midst of a countrywide security crackdown against illegal immigrants and terror suspects. It was later learned the suspects had explosives strapped to themselves and were suicide bombers.",4,1561469148,KEN
6308515,404,KEN4335,4335,3-Apr-14,2014,1,Explosions/Remote violence,Grenade,Military Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Garissa,Dadaab,Dadaab,Dadaab Refugee Camp,0.0514,40.3142,1,Shabelle Media Network,Regional,"Two loud explosions were heard during the night-time hours at Dadaab Refugee Camp airstrip. It is believed that an al Shabaab affiliated camp militia was targeting security forces near the airstrip with grenades. The third grenade was thrown, but it failed to detonate. No reported injury or death.",0,1572403778,KEN
5272579,404,KEN4332,4332,31-Mar-14,2014,1,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,2,Civilians (Kenya),,7,27,Eastern Africa,Kenya,Nairobi,Kamukunji,Eastleigh North,Eastleigh,-1.2717,36.8497,1,AFP,International,Three simultaneous blasts occur in the Somali populated Eastleigh district. At least six are dead and scores injured. Al Shabaab are suspected. In the days following the explosion police arrest over 650 possible suspects.,6,1561469148,KEN
6318004,404,KEN4301,4301,6-Mar-14,2014,1,Explosions/Remote violence,Grenade,Military Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Mandera,Mandera East,Township,Mandera,3.9357,41.8542,1,Xinhua,International,"Suspected al Shabaab fighters hurl hand grenades at a border post, but caused no injury. It is believed the ordinance may have partially malfunctioned.",0,1572403790,KEN
5919233,404,KEN4265,4265,5-Feb-14,2014,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),Students (Kenya),7,37,Eastern Africa,Kenya,Mombasa,Likoni,Timbwani,Likoni,-4.0839,39.6616,1,Star (Kenya),National,"A bomb was in the early morning hurled at a primary school in Likoni, Mombasa. Police say the device exploded inside the school compound, but no injuries have been reported.",0,1567465415,KEN
5272495,404,KEN4239,4239,16-Jan-14,2014,1,Explosions/Remote violence,Shelling/artillery/missile attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),Civilians (Somalia),7,37,Eastern Africa,Kenya,Nairobi,Starehe,Nairobi Central,Nairobi,-1.283,36.817,1,Star (Kenya),National,"A blast of unknown origin occurs at Jomo Kenyatta International Airport during the evening hours. The body of a Somali national was later discovered, however his causes of death is believed to be from gunfire. Nevertheless, authorities believe his death is related to the blast perpetrators. The following three days several arrests were made.",1,1561469148,KEN
6350705,404,KEN4228,4228,8-Jan-14,2014,1,Explosions/Remote violence,Shelling/artillery/missile attack,Police Forces of Kenya (2013-),,1,Unidentified Armed Group (Kenya),,3,13,Eastern Africa,Kenya,Garissa,Dadaab,Dadaab,Dadaab Refugee Camp,0.0514,40.3142,1,Local Source,Subnational,"Three IEDs were detonated in the vicinity of firewood distribution centre in IFO 1 (Dadaab District) in the morning of 08/12. Reports indicate that the first explosion targeted the rear police escort vehicle of the regular morning convoy to IFO 1 and Dagahaley. The second set targeted the police responders, of whom a number had by then arrived at the scene. No one was injured by any of the blasts. The police vehicle initially targeted by the perpetrators only sustained slight damages. There were gunshots fired by the police after the second explosion. One man was injured in its aftermath, trampled by a panicked crowd running from the scene.",0,1574110449,KEN
5272481,404,KEN4220,4220,5-Jan-14,2014,1,Explosions/Remote violence,Grenade,Police Forces of Kenya (2013-),,1,Unidentified Armed Group (Kenya),,3,13,Eastern Africa,Kenya,Kwale,Msambweni,Ukunda,Ukunda,-4.2875,39.5661,1,Star (Kenya),National,A hand grenade is thrown at a police vehicle in Ukunda. The five officers present escaped unhurt.,0,1618560792,KEN
5272478,404,KEN4216,4216,4-Jan-14,2014,1,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,2,Civilians (Kenya),Civilians (Somalia),7,27,Eastern Africa,Kenya,Nairobi,Kamukunji,Eastleigh North,Eastleigh,-1.2717,36.8497,1,AFP,International,One person is injured after suspected al Shabaab detonated an explosive in the Somali-populated Eastleigh district of Nairobi.,0,1561469148,KEN
5272477,404,KEN4215,4215,2-Jan-14,2014,1,Explosions/Remote violence,Grenade,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),Civilians (United Kingdom),7,37,Eastern Africa,Kenya,Kwale,Msambweni,Gombato Bongwe,Diani,-4.279,39.594,1,Star (Kenya),National,"At least ten are injured in a grenade attack at a nightclub in Diani, 25km outside of Mombasa. The attack occurred around 4am. Witnesses claim they saw an individual lob the explosive into a group of people, though the persons identity remain unknown. The target of the blast may have been a group of British tourists present in the bar.",0,1561469148,KEN
6350706,404,KEN4211,4211,30-Dec-13,2013,1,Explosions/Remote violence,Remote explosive/landmine/IED,Police Forces of Kenya (2013-),,1,Unidentified Armed Group (Kenya),,3,13,Eastern Africa,Kenya,Garissa,Dadaab,Dadaab,Dadaab Refugee Camp,0.0514,40.3142,1,Local Source,Subnational,An explosive device believed to be an IED targeted a police vehicle in the vicinity of Juba Primary School in Dagahley Camp in Dadaab District in the morning of 30/12. The police vehicle was escorting an NGO vehicle carrying out borehole refuelling. One police officer was reportedly injured by the explosion. The vehicle was severely damaged.,0,1574110449,KEN
5272460,404,KEN4196,4196,14-Dec-13,2013,1,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,2,Civilians (Kenya),Civilians (International),7,27,Eastern Africa,Kenya,Nairobi,Kamukunji,Eastleigh North,Eastleigh,-1.2717,36.8497,1,AP,International,"Suspected al Shabaab attackers detonate an explosive on a public bus, killing four and injuring 30 in the Pangani-Eastleigh section of the city. Eastleigh is known for its large population of ethnic Somalis, and may have been the specific target of the attackers. In the following days the death toll from the blast rose to six.",6,1561469148,KEN
6308735,404,KEN4197,4197,14-Dec-13,2013,1,Explosions/Remote violence,Remote explosive/landmine/IED,Police Forces of Kenya (2013-),,1,Unidentified Armed Group (Kenya),,3,13,Eastern Africa,Kenya,Wajir,Wajir East,Township,Wajir,1.75,40.06,1,Shabelle Media Network,Regional,Two people were killed and at least three others injured in two explosions targeting police officers in the north-eastern Kenyan town of Wajir. The explosions took place near the Baraza park in the town. The injured were taken to Wajir general hospital. Reports say there have been several arrests in connection with the explosions.,2,1572403778,KEN
5272458,404,KEN4194,4194,12-Dec-13,2013,1,Explosions/Remote violence,Grenade,Unidentified Armed Group (Kenya),,3,Civilians (International),,7,37,Eastern Africa,Kenya,Mombasa,Likoni,Timbwani,Likoni,-4.0839,39.6616,1,Star (Kenya),National,An unidentified person threw a hand grenade into a group of British tourists in the Likoni area of Mombasa. The grenade failed to explode.,0,1561469148,KEN
5272368,404,KEN4093,4093,13-Oct-13,2013,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Mandera,Mandera East,Township,Mandera,3.9357,41.8542,1,Star (Kenya),National,"A young boy is killed and three others injured after a landmine detonated in Mandera border town. The group many have been playing with the mine, not aware that it was dangerous.",0,1561469147,KEN
6287129,404,KEN4045,4045,7-Sep-13,2013,1,Explosions/Remote violence,Grenade,Al Shabaab,,2,Civilians (Kenya),,7,27,Eastern Africa,Kenya,Mandera,Mandera East,Township,Mandera,3.9357,41.8542,1,Mareeg News (Somalia),Regional,"Al Shabaab militants shoot and kill two civilians at Mandera, a Kenya/Somali border town. On Thursday night, two police officers were seriously injured after a hand grenade was hurled into their vehicle.",2,1572403750,KEN
6350715,404,KEN4044,4044,5-Sep-13,2013,1,Explosions/Remote violence,Remote explosive/landmine/IED,Police Forces of Kenya (2002-2013),,1,Unidentified Armed Group (Kenya),,3,13,Eastern Africa,Kenya,Mandera,Mandera East,Township,Mandera,3.9357,41.8542,1,Local Source,Subnational,A device suspected to be an IED exploded in front of the Central AP camp in Mandera in the evening of 05/09. No casualties were reported.,0,1574110449,KEN
6316041,404,KEN3949,3949,23-Jun-13,2013,1,Explosions/Remote violence,Grenade,Garre Ethnic Militia (Kenya),,4,Civilians (Kenya),Degodia Ethnic Group (Kenya),7,47,Eastern Africa,Kenya,Mandera,Banissa,Banissa,Banissa,3.9439,40.3445,1,Xinhua,International,Grenade attack by Garre militia leaves 16 dead,16,1572403787,KEN
5272223,404,KEN3927,3927,9-Jun-13,2013,1,Explosions/Remote violence,Grenade,Al Shabaab,,2,Civilians (Kenya),,7,27,Eastern Africa,Kenya,Nairobi,Starehe,Nairobi Central,Nairobi,-1.283,36.817,1,Star (Kenya),National,"Al Shabaab-linked suspects throw grenade, injuring several civilians",0,1561469147,KEN
