OBJECTID,data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
1292,5273863,404,KEN6280,6280,24 April 2018,2018,1,Protests,Excessive force against protesters,Protesters (Kenya),,6,Police Forces of Kenya (2013-),,1,16,Eastern Africa,Kenya,Kwale,Kinango,Kasemeni,Miritini,-4,39.5667,1,Star (Kenya),National,"24 April. While police perused a suspect in a Miritini building, a crowd gathered outside, claiming the man was the wrong person and mentally challenged. Police tried to disperse the group by shooting into the crowd, killing one and injuring three.",1,1618560984,KEN
1293,5273813,404,KEN6228,6228,21 April 2018,2018,1,Battles,Armed clash,Tugen Ethnic Militia (Kenya),Pastoralists (Kenya),4,Unidentified Communal Militia (Kenya),,4,44,Eastern Africa,Kenya,Baringo,Baringo North,Saimo,Ngaratuko,0.7299,35.9763,1,Star (Kenya),National,"21 April. Cattle thieves engage Tugen militia in a gun battle. One Tugen herder killed, 50 cows stolen.",1,1618560980,KEN
1294,5273809,404,KEN6223,6223,17 April 2018,2018,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Kirinyaga,Kirinyaga South,Nyangati,Kutus,-0.5753,37.3269,1,Star (Kenya),National,17 April. Boda Boda riders hold a place card-carrying demonstration governor Ann Wairguru in Kutus.,0,1618560980,KEN
1295,5273810,404,KEN6225,6225,17 April 2018,2018,2,Riots,Mob violence,Rioters (Kenya),,5,Police Forces of Kenya (2013-),,1,15,Eastern Africa,Kenya,Embu,Mbeere South,Makima,Mashamba,-0.7563,37.5126,1,Daily Nation (Kenya); Kenya Standard,National,"17-18 April. At least three people were shot during a confrontation between resettlement scheme dwellers and anti-riot police. The three were in a group trying to resist the settlement of the beneficiaries of the recently surveyed and subdivided 44,000-acre Mwea Settlement Scheme. The police opened fire into the crowd. The extent of the victim's injuries are not known. A second source claims 5 injured, and occurring on 18/04.",0,1618560980,KEN
1296,4646174,404,KEN6218,6218,13 April 2018,2018,1,Violence against civilians,Attack,Mwea Communal Militia (Kenya),,4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,Embu,Mbeere South,Makima,Mwea,-0.75,37.4833,1,Daily Nation (Kenya),National,13 April. A former district commissioner and three others are attacked and injured in Mwea over a land disagreement. One victim later died.,1,1618560980,KEN
1297,4646625,404,KEN6219,6219,11 April 2018,2018,1,Violence against civilians,Attack,Unidentified Communal Militia (Kenya),,4,Civilians (Kenya),Christian Group (Kenya),7,47,Eastern Africa,Kenya,Kakamega,Matungu,Mayoni,Matungu,0.3833,34.4833,1,Kenya Standard,National,"11 April. Nine members of a church group are injured after unidentified assailants attack a meeting. The reason for the attack is not known, though it may be related to a new member who had recently converted from another, unnamed religion.",0,1552576694,KEN
1298,4646680,404,KEN6217,6217,11 April 2018,2018,1,Violence against civilians,Attack,Laisamis Clan Militia (Kenya),,4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,Marsabit,Laisamis,Laisamis,Laisamis,1.6,37.8,2,Daily Nation (Kenya),National,"11 April. Two people were killed and seven others injured after armed men raided Salima village in Laisamis sub county on April 11, 2018. The attack is believe to be linked to a rivalry between two communities. The attack is believed to be related to an attack in the area under similar circumstances three days prior",2,1552576694,KEN
1299,4646682,404,KEN6214,6214,11 April 2018,2018,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Tharaka-Nithi,Tharaka South,Marimanti,Kathwana,-0.1282,37.9358,1,Daily Nation (Kenya),National,"11 April. Local contractors in Kathwana, Tharaka-Nithi County protest to demand unpaid salaries.",0,1618560979,KEN
1300,5273807,404,KEN6215,6215,11 April 2018,2018,1,Strategic developments,Disrupted weapons use,Police Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Garissa,Ijara,Ijara,Ijara,-1.5952,40.5144,1,Star (Kenya),National,"Weapons seizure: 11 April. Police forces dismantle an al Shabaab camp in Ijara. No arrests reported, though a number of weapons were recovered.",0,1561469151,KEN
1301,9455397,404,KEN6216,6216,11 April 2018,2018,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),Teachers (Kenya),7,37,Eastern Africa,Kenya,Busia,Bunyala,Bunyala West,Bulemia,0.1167,34,1,Daily Nation (Kenya),National,"11 April. A teacher at Okimaru ACK Primary School, was shot dead in Malakisi, Sirisia by unidentified perpetrators. The reason for the attack is not known.",1,1660602944,KEN
1302,4646990,404,KEN6210,6210,10 April 2018,2018,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Civilians (Kenya),,7,57,Eastern Africa,Kenya,Kisumu,Kisumu East,Kolwa Central,Nyalenda,-0.15,34.75,1,Daily Nation (Kenya),National,10 April. Residents of Nyalenda lynch a man they suspect of murder.,1,1552576694,KEN
1303,9403174,404,KEN6209,6209,10 April 2018,2018,1,Riots,Mob violence,Rioters (Kenya),NARC: National Rainbow Coalition,5,Rioters (Kenya),WDM: Wiper Democratic Movement,5,55,Eastern Africa,Kenya,Kitui,Mwingi Central Sub- County,Kivou,Mwingi,-0.9333,38.0667,1,Kenya Standard,National,10 April. Scores injured when supporters of Kitui Governor Charity Ngilu (NARC) and those of Mwingi Central MP Gideon Mulyungi (WDM) clash in Mwingi town. One arrest reported.,0,1657574725,KEN
1304,4647557,404,KEN6208,6208,08 April 2018,2018,1,Violence against civilians,Attack,Laisamis Clan Militia (Kenya),,4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,Marsabit,Laisamis,Laisamis,Laisamis,1.6,37.8,2,Daily Nation (Kenya),National,08 April. Three members of the same family are killed in an attack based on community rivalry in or near Salima village in Laisamis sub county.,3,1552576695,KEN
1305,4648425,404,KEN6196,6196,05 April 2018,2018,1,Riots,Mob violence,Police Forces of Kenya (2013-),,1,Rioters (Kenya),,5,15,Eastern Africa,Kenya,Embu,Manyatta,Ruguru-Ngandori,Kirigi,-0.45,37.4667,1,Kenya Standard,National,"05 April. A man, upset over police performance following a fire, attacks a station in Kirigi and injures four.",0,1618560978,KEN
1306,6341516,404,KEN6191,6191,28 March 2018,2018,1,Violence against civilians,Attack,Garre Ethnic Militia (Kenya),,4,Civilians (Kenya),Degodia Ethnic Group (Kenya),7,47,Eastern Africa,Kenya,Mandera,Banissa,Banissa,Banissa,3.9439,40.3445,2,Xinhua; Local Source,Subnational-International,"28 March. Six people were killed and two others seriously injured in a militia attack near Kenyan border with Ethiopia. Occurring in Chiroqo, Banisa Sub County, most of the victims come from Degodia clan who have been having disputes with Garre community.",6,1574110418,KEN
1307,5202939,404,KEN6187,6187,26 March 2018,2018,1,Violence against civilians,Attack,Ndhiwa Communal Militia (Kenya),,4,Civilians (Kenya),Women (Kenya),7,47,Eastern Africa,Kenya,Homa Bay,Ndhiwa,Kanyamwa Kosewe,Ndhiwa,-0.7333,34.3667,2,Kenya Standard,National,"26 March. A woman is attacked and injured in an attack over land control. The attack took place in Osure Legio village in Ndhiwa, Homa Bay County.",0,1559160529,KEN
1308,8683213,404,KEN6186,6186,25 March 2018,2018,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Civilians (Kenya),Women (Kenya),7,57,Eastern Africa,Kenya,Kirinyaga,Kirinyaga West,Kiine,Kibingoti,-0.5667,37.1833,1,Daily Nation (Kenya),National,25 March. A vigilante mob lynches a woman they accused of witchcraft. [women targeted: accused of witchcraft/sorcery],1,1638981221,KEN
1309,4651649,404,KEN6128,6128,24 March 2018,2018,1,Violence against civilians,Attack,Unidentified Communal Militia (Kenya),,4,Civilians (Kenya),Pastoralists (Kenya),7,47,Eastern Africa,Kenya,Samburu,Samburu North,Nachola,Nachola,1.7828,36.7124,2,Kenya Standard,National,24 March. Cattle herders killed 10 in Lopurio area in Samburu North in communal violence.,10,1552576699,KEN
1310,7688700,404,KEN6126,6126,21 March 2018,2018,1,Strategic developments,Disrupted weapons use,Police Forces of Kenya (2013-),,1,Unidentified Armed Group (Kenya),,3,13,Eastern Africa,Kenya,Nakuru,Nakuru North,Kabatini,Nakuru,-0.2441,36.142,1,Kenya Standard,National,Defusal: 21 March. An explosive is found in the Kaptembwa area of Nakuru. Police forces safely disposed of the device. The perpetrators are not known.,0,1618560971,KEN
1311,4654715,404,KEN6118,6118,12 March 2018,2018,1,Riots,Violent demonstration,Rioters (Kenya),Students (Kenya),5,,,0,50,Eastern Africa,Kenya,Turkana,Turkana Central,Lodwar Township,Lodwar,3.1191,35.5973,1,Kenya Standard,National,12 March. Students of Turkana University College protest fees. Many of the students blocked roads surrounding the school.,0,1618560971,KEN
1312,4655577,404,KEN6117,6117,08 March 2018,2018,1,Protests,Peaceful protest,Protesters (Kenya),Health Workers (Kenya),6,,,0,60,Eastern Africa,Kenya,Lamu,Lamu West,Mkomami,Lamu,-2.2717,40.902,1,Daily Nation (Kenya),National,08 March. Health workers in Lamu strike and protest alleged mistreatment from management on 08 March.,0,1618560971,KEN
1313,9026070,404,KEN6646,6646,07 March 2018,2018,1,Strategic developments,Disrupted weapons use,Military Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Garissa,Hulugho,Sangailu,Sangailu,-1.3059,40.7345,2,Local Source,International,"On 3 July 2018, a bomb disposal squad from the Kenya Defence Forces succesfully defused an IED (the source attributes Al Shabaab as being responsible for placing the device) in between Sangailu and Hangaro (Sangailu coded as the location, with coordinates for the precise site accurate to 5km taken from the source).",0,1649346694,KEN
1314,9489544,404,KEN9415,9415,07 March 2018,2018,1,Strategic developments,Arrests,Police Forces of Kenya (2013-),,1,Civilians (Kenya),Former Government of Kenya (2013-),7,17,Eastern Africa,Kenya,Laikipia,Laikipia West,Rumuruti Township,Rumuruti,0.2707,36.5454,1,Citizen (Kenya),National,"On 7 March 2018, police arrested a former member of parliament in Rumuruti (Laikipia West, Laikipia) for allegedly inciting local communities to turn against each other.",0,1663620420,KEN
1315,6342886,404,KEN6113,6113,02 March 2018,2018,1,Battles,Armed clash,Police Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Mandera,Lafey,Fino,Fino,3.3711,41.4468,1,Local Source,Subnational,"Al Shabaab fighters attack Fino, Mandera. Four police and one reservist killed, two police missing.",5,1574110423,KEN
1316,5182527,404,KEN6107,6107,28 February 2018,2018,1,Riots,Violent demonstration,Rioters (Kenya),,5,,,0,50,Eastern Africa,Kenya,Homa Bay,Homa Bay Town,Homa Bay Central,Homa Bay,-0.5273,34.4571,1,Kenya Standard,National,"After Central Karachuonyo MCA Julius Gaya was barred by security guards from entering the Homa Bay Assembly, supporters attempt to break down a gate that was preventing his entrance.",0,1618560970,KEN
1317,9403175,404,KEN6106,6106,27 February 2018,2018,1,Riots,Violent demonstration,Rioters (Kenya),Vigilante Group (Kenya),5,Police Forces of Kenya (2013-),,1,15,Eastern Africa,Kenya,Kitui,Mwingi Central Sub- County,Kivou,Mwingi,-0.9333,38.0667,1,Daily Nation (Kenya),National,Youths violently protested after they discovered a man transporting charcoal in Mwingi. Efforts by police officers to take charge of the scene aborted as they were also stoned and chased away by angry residents who accused them of abetting the charcoal trade and protecting those involved. The carrier of the charcoal was nearly lynched.,0,1657574725,KEN
1318,7577309,404,KEN6103,6103,26 February 2018,2018,1,Riots,Violent demonstration,Rioters (Kenya),,5,,,0,50,Eastern Africa,Kenya,Kiambu,Limuru,Limuru Central,Limuru,-1.1136,36.6421,1,Capital FM,National,"Protesters blocked the main road deflating the tyres of more than 100 vehicles in Limuru, bringing traffic to a halt for close to four hours. The protesters were demanding the arrest of Governor Charity Ngilu over the burning of a charcoal tuck in Kitui.",0,1618560970,KEN
1319,4658675,404,KEN6101,6101,25 February 2018,2018,1,Strategic developments,Disrupted weapons use,Military Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Garissa,Hulugho,Hulugho,Hulugho,-1.15,41.0667,2,Kenya Standard,National,"Defusal: While on patrol between along the Hulugho-Galmagalla road, security forces spotted two al Shabaab IEDs and dismantled them.",0,1618560969,KEN
1320,4658757,404,KEN6099,6099,24 February 2018,2018,1,Riots,Mob violence,Rioters (Kenya),,5,Civilians (International),,7,57,Eastern Africa,Kenya,Elgeyo Marakwet,Marakwet West,Kapsowar,Kapsowar,0.9805,35.5575,2,Kenya Standard,National,"A team of foreign investors cut short its visit to Marakwet West sub-county after they were attacked by local residents. The team was on a reconnaissance tour of Kipsaiya, the area proposed for the construction of a Sh35 billion multipurpose dam, when they were pelted with stones. The residents accused the investors to 'greed.'",0,1618560969,KEN
1321,9467516,404,KEN6100,6100,24 February 2018,2018,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Civilians (Kenya),,7,57,Eastern Africa,Kenya,Homa Bay,Karachuonyo,Kendu Bay Town,Kendu Bay,-0.3589,34.6492,2,Kenya Standard,National,"On 24 February 2018, a mob lynched and killed two men in Kodada village, near Kendu Bay town (Karachuonyo, Homa Bay), for allegedly engaging in cattle theft.[size=no report]",2,1663026146,KEN
1322,7276532,404,KEN6098,6098,22 February 2018,2018,1,Strategic developments,Looting/property destruction,Unidentified Communal Militia (Kenya),,4,,,0,40,Eastern Africa,Kenya,Trans Nzoia,Endebess,Chepchoina,Chepchoina,1.1833,34.8,1,Kenya Standard,National,"Property destruction: 'Land grabbers' attack a farm in Chepchoina, destroy 200 houses. The attack displaced a number of people.",0,1604354644,KEN
1323,7274126,404,KEN6910,6910,21 February 2018,2018,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),Aid Workers (Kenya),7,37,Eastern Africa,Kenya,Isiolo,Garbatulla,Garbatulla,Garba Tula,0.5333,38.52,1,Aid Worker Security Database,Local partner-Other,"'One INGO male staff member needed medical attention after he was shot twice by armed perpetrators who ambushed the organization's vehicle. The staff members (five in total but only one was wounded) were in the vicinity of Darer Dima and traveling from Malkadaka to Garbatulla when they were attacked. Nothing was stolen from the passengers. While it was reported that the aid workers did not appear to be targeted specifically for their affiliation to an aid organization and that there has been an increase in insecurity in greater Isiolo county, it should also be noted that the vehicle was clearly marked.'",0,1618561042,KEN
1324,5273726,404,KEN6084,6084,20 February 2018,2018,2,Violence against civilians,Attack,Unidentified Ethnic Militia (Kenya),,4,Civilians (Kenya),Unidentified Ethnic Group (Kenya),7,47,Eastern Africa,Kenya,Wajir,Wajir North,Malkagufu,Malkagufu,2.6465,39.5705,1,Daily Nation (Kenya),National,A man who was killed had his eyes gouged out while a pregnant woman is shot and her body mutilated at Malkagufu area. The attack is believed to be related to clashes between Degodia and Arjuran groups since December. It is not clear who the victim/perpetrator is in this instance. The attack occurred on or before 20/02.,2,1618560967,KEN
1325,5273723,404,KEN6081,6081,19 February 2018,2018,1,Battles,Armed clash,Police Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Isiolo,Garbatulla,Garbatulla,Garba Tula,0.5333,38.52,2,Daily Nation (Kenya),National,"Seven suspects believed to be part of a group of militants arrested in Isiolo County last week were arrested by security officers in Mbarambate, Garbatulla. Two others were shot and killed while trying to escape.",2,1618560967,KEN
1326,5273724,404,KEN6082,6082,19 February 2018,2018,1,Riots,Violent demonstration,Rioters (Kenya),,5,,,0,50,Eastern Africa,Kenya,Vihiga,Emuhaya,West Bunyore,Luanda,0.0319,34.5805,1,Daily Nation (Kenya),National,Business in Luanda Town was disrupted on Monday when matatu crew blocked the busy Kisumu-Luanda-Busia highway to protest alleged harassment by Vihiga County enforcement officers.,0,1618560967,KEN
1327,4660497,404,KEN6080,6080,18 February 2018,2018,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Civilians (Kenya),,7,57,Eastern Africa,Kenya,Kilifi,Kaloleni,Kaloleni,Tsunguni,-3.815,39.6617,1,Kenya Standard,National,A vigilante mob attacks and kills suspected rapist.,1,1618560967,KEN
1328,5273722,404,KEN6079,6079,18 February 2018,2018,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Bungoma,Cheptais,Cheptais,Cheptais,0.8099,34.4564,2,Nairobi News,National,"Four members of the Nyumba Kumi initiative were shot, hacked and decapitated by unidentified armed group in Saria, Cheptais sub-county. The reason for the attack is not known.",4,1618560967,KEN
1329,7272659,404,KEN6078,6078,18 February 2018,2018,1,Battles,Armed clash,Police Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Isiolo,Merti,Cherab,Merti,1.0667,38.6667,1,Shabelle Media Network; Nairobi News,National-Regional,"Police have foiled a 'major terrorist attack' after fighting off gunmen, killing one and arresting two others, after which they found a cache of arms including 36 grenades and five automatic rifles. Initial investigations showed the car was headed to Nairobi where the group planned to use it as a Vehicle Borne Improvised Explosive Device (VBIED).",1,1618560966,KEN
1330,6308726,404,KEN6070,6070,16 February 2018,2018,1,Battles,Armed clash,Police Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Isiolo,Merti,Cherab,Merti,1.0667,38.6667,1,Shabelle Media Network,Regional,"An al Shabaab suspect was killed while two others were arrested after engaging police officers in a gun battle at their hideout in Merti, Isiolo County. Police recovered more than 1,000 bullets, 36 grenades, 18 IEDs, 5 AK-47 rifles and an assortment of other weapons.",1,1618560966,KEN
1331,6343000,404,KEN6067,6067,14 February 2018,2018,1,Battles,Armed clash,Military Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Lamu,Lamu West,Mkomami,Lamu,-2.2717,40.902,2,Local Source,Subnational,"14/02, AM, Boni Forrest: Kenyan forces claim to kill three al Shabaab after being ambushed.",3,1618560966,KEN
1332,5273710,404,KEN6063,6063,11 February 2018,2018,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Lamu,Lamu West,Witu,Witu,-2.3889,40.4382,1,Daily Nation (Kenya),National,Residents of Witu protest on 09/02 and 11/02 against the government appointment of an area chief.,0,1561469151,KEN
1333,5273709,404,KEN6062,6062,09 February 2018,2018,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Lamu,Lamu West,Witu,Witu,-2.3889,40.4382,1,Daily Nation (Kenya),National,Residents of Witu protest on 09/02 and 11/02 against the government appointment of an area chief.,0,1561469151,KEN
1334,4662961,404,KEN5979,5979,08 February 2018,2018,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Kisumu,Nyando,Awasi,Awasi,-0.16,35.0731,2,Kenya Standard,National,"Residents and family of the step mother to the leader of the outlawed National Resistance Movement Miguna Miguna, protest against her possible political deportation.",0,1618560959,KEN
1335,4663488,404,KEN5977,5977,07 February 2018,2018,1,Riots,Violent demonstration,Rioters (Kenya),,5,,,0,50,Eastern Africa,Kenya,Kisumu,Nyando,Awasi,Awasi,-0.16,35.0731,1,Daily Nation (Kenya),National,Violent protests in Awasi over two days due to the detention of opposition activist Miguna Miguna. The riots became larger on 07/02 when residents learnt that Mr Miguna had been deported to Canada.,0,1618560959,KEN
1336,4663492,404,KEN5976,5976,07 February 2018,2018,1,Riots,Violent demonstration,Rioters (Kenya),,5,Police Forces of Kenya (2013-),,1,15,Eastern Africa,Kenya,Kericho,Ainamoi,Kipchebor,Kericho,-0.3677,35.2831,1,Daily Nation (Kenya),National,Police in Kericho were forced to use teargas to disperse youth who had blocked the Kericho-Kisumu highway at Kericho. Chaos erupted Wednesday shortly after two vehicles arrived in Kericho with shattered windows and dented bodies following continued attacks by rioters in Awasi at the border with Kisumu County. The protests in Awasi were related to the detention of opposition activist Miguna Miguna.,0,1552576713,KEN
1337,4663821,404,KEN5974,5974,06 February 2018,2018,1,Riots,Violent demonstration,Rioters (Kenya),,5,,,0,50,Eastern Africa,Kenya,Kisumu,Nyando,Awasi,Awasi,-0.16,35.0731,1,Daily Nation (Kenya),National,Violent protests in Awasi over two days due to the detention of opposition activist Miguna Miguna. The riots became larger on 07/02 when residents learnt that Mr Miguna had been deported to Canada.,0,1618560959,KEN
1338,5565950,404,KEN5973,5973,06 February 2018,2018,1,Riots,Violent demonstration,Rioters (Kenya),,5,Police Forces of Kenya (2013-),,1,15,Eastern Africa,Kenya,Kisumu,Nyando,Ahero,Ahero,-0.1833,34.9166,1,Kenya Standard; Daily Nation (Kenya),National,"Riots erupted in Ahero, Kisumu County as a group of young men clashed with police after a man was shot dead during protests against lawyer Miguna Miguna's detention. The police argued the shot was in self defence. A later report asserted 5 were shot, of which three died.",3,1563305274,KEN
1339,7275210,404,KEN5963,5963,02 February 2018,2018,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,West Pokot,Pokot South,Chepareria,Chepareria,1.3077,35.2039,2,BBC News,International,"More than 2,000 people fled their homes on the West Pokot-Elgeyo Marakwet border after 'bandits' burned at least 70 houses.The houses were torched in a retaliatory attack. The group stormed in, injured four people and stole an unknown number of livestock.",0,1604354637,KEN
1340,5273645,404,KEN5953,5953,30 January 2018,2018,1,Protests,Peaceful protest,Protesters (Kenya),NASA: National Super Alliance,6,,,0,60,Eastern Africa,Kenya,Homa Bay,Homa Bay Town,Homa Bay Central,Homa Bay,-0.5273,34.4571,1,Kenya Standard,National,"National Super Alliance (NASA) supporters on Tuesday took to the streets in western Kenya to celebrate Raila Odinga's swearing in as the 'people's president'. The peaceful celebrations were devoid of police presence and running battles, as has been the case whenever Opposition backers are on the streets to demonstrate.",0,1618560958,KEN
1341,5273651,404,KEN5959,5959,30 January 2018,2018,1,Protests,Peaceful protest,Protesters (Kenya),NASA: National Super Alliance,6,,,0,60,Eastern Africa,Kenya,Siaya,Alego Usonga,Siaya Township,Siaya,0.06,34.2861,1,Kenya Standard,National,"National Super Alliance (NASA) supporters on Tuesday took to the streets in western Kenya to celebrate Raila Odinga's swearing in as the 'people's president'. The peaceful celebrations were devoid of police presence and running battles, as has been the case whenever Opposition backers are on the streets to demonstrate.",0,1561469151,KEN
1342,5273642,404,KEN5950,5950,29 January 2018,2018,1,Protests,Peaceful protest,Protesters (Kenya),Health Workers (Kenya),6,,,0,60,Eastern Africa,Kenya,Lamu,Lamu West,Mkomami,Lamu,-2.2717,40.902,1,Daily Nation (Kenya),National,"Lamu County health workers took to the streets of Lamu Island to demonstrate against recent allegations that they were complicit in Al Shabaab activities. The doctors, clinical officers, nurses and lab technicians from various hospitals, dispensaries and health centres across Lamu also marched to Lamu County Commissioner Gilbert Kitiyo's office.",0,1618560958,KEN
1343,6255046,404,KEN5949,5949,27 January 2018,2018,1,Battles,Armed clash,Al Shabaab,,2,Military Forces of Kenya (2013-),,1,12,Eastern Africa,Kenya,Garissa,Hulugho,Sangailu,Handaro,-1.458,40.6668,1,BBC News,International,"Two soldiers were killed after their truck ran over an Improvised Explosive Device at Handaro, Holugho sub-county, Garissa County. Three other soldiers who tried to jump off the vehicle were reportedly shot at close range by the suspected militia and were seriously wounded.",2,1618560958,KEN
1344,4666931,404,KEN5964,5964,26 January 2018,2018,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Taita Taveta,Taveta,Mboghoni,Taveta,-3.3988,37.6834,2,Kenya Standard,National,Residents of Marta Ward in Taveta sub-county protest against the fencing off of a water source which was stationed on private property.,0,1552576717,KEN
1345,9403176,404,KEN5948,5948,24 January 2018,2018,1,Riots,Violent demonstration,Rioters (Kenya),,5,,,0,50,Eastern Africa,Kenya,Kitui,Mwingi Central Sub- County,Kivou,Mwingi,-0.9333,38.0667,1,Daily Nation (Kenya),National,Residents of Mwingi Town Tuesday barricaded the Mwingi-Garissa highway and offloaded all the charcoal from a lorry ferrying the commodity to Nairobi in a bid to fight the illegal trade which is seen as a major threat to the ecosystem in the region.,0,1657574725,KEN
1346,4669713,404,KEN5940,5940,16 January 2018,2018,1,Violence against civilians,Attack,Police Forces of Kenya (2013-),,1,Civilians (Kenya),Sengwer Communal Group (Kenya),7,17,Eastern Africa,Kenya,Elgeyo Marakwet,Marakwet East,Endo,Embobut,1.2167,35.6333,1,AFP,International,"Evictions of local indigenous people led to the killing of a member of the local Sengwer community by Kenya Forest Service (KFS) rangers. Regarded as squatters by government, the Sengwer people have resisted efforts to move them from the Embobut Forest, which they see as ancestral lands.",1,1618560957,KEN
1347,5273635,404,KEN5941,5941,16 January 2018,2018,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Civilians (Kenya),,7,57,Eastern Africa,Kenya,Siaya,Alego Usonga,Siaya Township,Siaya,0.06,34.2861,3,Daily Nation (Kenya),National,A mob lynched and burned three men in Siaya County on Tuesday on suspicion that they were part of a notorious gang in Siaya. The men were attacked at Malunga Village in West Gem.,3,1561469151,KEN
1348,6255426,404,KEN5945,5945,16 January 2018,2018,1,Strategic developments,Non-violent transfer of territory,Al Shabaab,,2,,,0,20,Eastern Africa,Kenya,Lamu,Lamu East,Kiunga,Kiunga,-1.741,41.492,2,BBC News,International,"In Ishakani Village in Lamu East, more than 100 heavily armed insurgents took over the area and preached radical teachings to the residents. They hoisted their flag at a deserted local police station before going back to their hideouts. Sources revealed that the attackers have also been conducting daily prayers at mosques in the area at will.",0,1572403704,KEN
1349,5273716,404,KEN6072,6072,15 January 2018,2018,3,Battles,Armed clash,Degodia Ethnic Militia (Kenya),,4,Arjuran Ethnic Militia (Kenya),,4,44,Eastern Africa,Kenya,Wajir,Wajir North,Malkagufu,El Das,2.5333,39.55,2,Daily Nation (Kenya),National,"Since December 2017, more than [8] people have been killed in clashes between members of the Arjuran and Degodia clans at the Eldas and Wajir North sub-counties boundary. Dates not provided.",4,1618560966,KEN
1350,6255758,404,KEN5944,5944,15 January 2018,2018,1,Violence against civilians,Attack,Al Shabaab,,2,Civilians (Kenya),,7,27,Eastern Africa,Kenya,Lamu,Lamu West,Mkomami,Lamu,-2.2717,40.902,2,BBC News,International,Armed groups killed a woman and injured five police officers at Nyongoro along the Lamu-Malindi road,1,1618560957,KEN
1351,5273634,404,KEN5939,5939,14 January 2018,2018,1,Protests,Protest with intervention,Protesters (Kenya),,6,Police Forces of Kenya (2013-),,1,16,Eastern Africa,Kenya,Marsabit,Saku,Marsabit Central,Marsabit,2.333,37.983,1,Daily Nation (Kenya),National,Youngsters gathered to protest against the arrests of three people for Saturday's events.,0,1561469151,KEN
1352,4670722,404,KEN5936,5936,13 January 2018,2018,1,Battles,Armed clash,Al Shabaab,,2,Police Forces of Kenya (2013-),,1,12,Eastern Africa,Kenya,Lamu,Lamu West,Mkomami,Lamu,-2.2717,40.902,2,AP,International,Kenyan officials said a civilian was killed and several policemen wounded when suspected members of the Somalia-based group al-Shabaab attacked a convoy of vehicles.,1,1618560957,KEN
1353,5273633,404,KEN5938,5938,13 January 2018,2018,1,Riots,Violent demonstration,Rioters (Kenya),,5,Civilians (Kenya),,7,57,Eastern Africa,Kenya,Marsabit,Saku,Marsabit Central,Marsabit,2.333,37.983,1,Daily Nation (Kenya),National,"People violently demonstrated against the arrest of a local sheikh and destroyed property, especially churches. Three dead.",3,1561469151,KEN
1354,8586437,404,KEN5935,5935,12 January 2018,2018,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Nyamira,Nyamira,Bogichora,Nyamira,-0.5666,34.9167,1,Daily Nation (Kenya),National,"On 12 January 2018, a woman was burnt to death while her husband was shot and injured when gunmen invaded their home in Nyamira County on Friday night.",1,1633983690,KEN
